candidate_id,candidate_name,committee_id,committee_name,count,cycle,support_oppose_indicator,total
H4PA08074,"FITZPATRICK, MICHAEL G.",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,1,2012,O,13390.55
H4PA08074,"FITZPATRICK, MICHAEL G.",C00004036,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),4,2012,O,58260.88
H4PA08074,"FITZPATRICK, MICHAEL G.",C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,4,2012,S,438280.0
H4PA08074,"FITZPATRICK, MICHAEL G.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,2,2012,S,143.62
H4PA08074,"FITZPATRICK, MICHAEL G.",C00484287,WORKERS' VOICE,27,2012,O,3646.78
H4PA08074,"FITZPATRICK, MICHAEL G.",C00488742,NATIONAL ASSOCIATION OF REALTORS CONGRESSIONAL FUND,7,2012,S,302140.0
H4PA08074,"FITZPATRICK, MICHAEL G.",C00507517,CREDO SUPERPAC,74,2012,O,80540.61
H4PA08074,"FITZPATRICK, MICHAEL G.",C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,2,2012,S,1078.34
H4PA08074,"FITZPATRICK, MICHAEL G.",C00523621,SERVICE EMPLOYEES INTERNATIONAL UNION PEA-FEDERAL,2,2012,O,22256.48
H4PA08074,"FITZPATRICK, MICHAEL G.",C00525204,DEFEND OUR HOMES,3,2012,O,11023.57
H4PA08074,"FITZPATRICK, MICHAEL G.",C90009358,HUMANE SOCIETY LEGISLATIVE FUND,22,2012,S,61842.48
H4PA08074,"FITZPATRICK, MICHAEL G.",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,1519.63
H4PA08074,"FITZPATRICK, MICHAEL G.",C90013301,NATIONAL RIFLE ASSOCIATION INSTITUTE FOR LEGISLATIVE ACTION,4,2012,S,23823.56
H4PA13124,"SCHWARTZ, ALLYSON Y.",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H4PA13124,"SCHWARTZ, ALLYSON Y.",C90010687,PENNENVIRONMENT INC,1,2012,S,10.67
H8PA05071,"THOMPSON, GLENN",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,3.34
H0PA03271,"KELLY, GEORGE J JR J. JR.",C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,16,2012,S,1140.86
H0PA03271,"KELLY, GEORGE J JR J. JR.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,3.34
H0PA07082,"MEEHAN, PATRICK L. MR. JR.",C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,6,2012,S,1058.41
H0PA07082,"MEEHAN, PATRICK L. MR. JR.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,3,2012,S,975.64
H0PA07082,"MEEHAN, PATRICK L. MR. JR.",C00240457,SOCIETY FOR RELIEF OF DISTRESSED AND DECAYED PILOTS POLITICAL ACTION COMMITTEE,1,2012,S,3000.0
H0PA07082,"MEEHAN, PATRICK L. MR. JR.",C00484287,WORKERS' VOICE,1,2012,O,20.0
H0PA07082,"MEEHAN, PATRICK L. MR. JR.",C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,2,2012,S,2575.83
H0PA07082,"MEEHAN, PATRICK L. MR. JR.",C00515593,LUNCH PAIL REPUBLICANS INDEPENDENT EXPENDITURE ONLY COMMITTEE,2,2012,S,38364.0
H0PA07082,"MEEHAN, PATRICK L. MR. JR.",C90009358,HUMANE SOCIETY LEGISLATIVE FUND,8,2012,S,132.37
H0PA07082,"MEEHAN, PATRICK L. MR. JR.",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,1807.89
H0PA10078,"MARINO, THOMAS ANTHONY",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,3,2012,O,25119.51
H0PA10078,"MARINO, THOMAS ANTHONY",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,3.34
H0PA10078,"MARINO, THOMAS ANTHONY",C90009358,HUMANE SOCIETY LEGISLATIVE FUND,12,2012,S,163.36
H2PA11098,"BARLETTA, LOU",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,1,2012,O,387.47
H2PA11098,"BARLETTA, LOU",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,3.34
H2PA04135,"PERRY, SCOTT",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,3.34
H2PA04135,"PERRY, SCOTT",C00528307,PATRIOT VOICES PAC,3,2012,S,398.33
H2PA04135,"PERRY, SCOTT",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,175.0
H0PA04220,"ROTHFUS, KEITH MR.",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,16,2012,O,1878379.57
H0PA04220,"ROTHFUS, KEITH MR.",C00004036,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),4,2012,O,255674.73
H0PA04220,"ROTHFUS, KEITH MR.",C00298141,NATIONAL TAXPAYERS UNION CAMPAIGN FUND,1,2012,S,2.61
H0PA04220,"ROTHFUS, KEITH MR.",C00432260,CLUB FOR GROWTH PAC,7,2012,S,5064.14
H0PA04220,"ROTHFUS, KEITH MR.",C00484287,WORKERS' VOICE,273,2012,O,77888.97
H0PA04220,"ROTHFUS, KEITH MR.",C00487470,CLUB FOR GROWTH ACTION,3,2012,S,155982.39
H0PA04220,"ROTHFUS, KEITH MR.",C00489625,FAITH FAMILY FREEDOM FUND,1,2012,S,7328.0
H0PA04220,"ROTHFUS, KEITH MR.",C00495028,HOUSE MAJORITY PAC,6,2012,O,522601.01
H0PA04220,"ROTHFUS, KEITH MR.",C00499020,FREEDOMWORKS FOR AMERICA,23,2012,S,150438.37
H0PA04220,"ROTHFUS, KEITH MR.",C00528307,PATRIOT VOICES PAC,3,2012,S,398.33
H0PA04220,"ROTHFUS, KEITH MR.",C90011156,WORKING AMERICA,568,2012,O,15107.3
H0PA04220,"ROTHFUS, KEITH MR.",C90011172,AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES AFL-CIO,4,2012,O,360000.0
H0PA04220,"ROTHFUS, KEITH MR.",C90011289,AMERICANS FOR TAX REFORM,2,2012,S,990000.0
H0PA04220,"ROTHFUS, KEITH MR.",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,1500.24
H0PA04220,"ROTHFUS, KEITH MR.",C90013525,HERITAGE ACTION FOR AMERICA,2,2012,S,17165.2
H2PA17079,"CARTWRIGHT, MATTHEW A",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,10.0
H2PA17079,"CARTWRIGHT, MATTHEW A",C90005786,LEAGUE OF CONSERVATION VOTERS INC,2,2012,S,5903.46
H2PA17079,"CARTWRIGHT, MATTHEW A",C90010687,PENNENVIRONMENT INC,1,2012,S,10.67
H2PA17079,"CARTWRIGHT, MATTHEW A",C90012998,CENTER FORWARD,2,2012,O,104700.0
H2PA02055,"FATTAH, CHAKA MR.",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H4PA18131,"DOYLE, MIKE",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H6PA16197,"PITTS, JOSEPH R.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,3.34
H6PA16197,"PITTS, JOSEPH R.",C00427617,BLUE AMERICA PAC,1,2012,O,5625.0
H6PA16197,"PITTS, JOSEPH R.",C00484287,WORKERS' VOICE,3,2012,O,48.38
H6PA16197,"PITTS, JOSEPH R.",C90004185,NARAL Pro-Choice America,6,2012,O,2048.21
H8PA01153,"BRADY, ROBERT A",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H0RI02139,"LANGEVIN, JAMES R",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H0RI01073,"CICILLINE, DAVID N",C00075820,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,3,2012,O,294837.0
H0RI01073,"CICILLINE, DAVID N",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H0RI01073,"CICILLINE, DAVID N",C00508440,HUMAN RIGHTS CAMPAIGN EQUALITY VOTES,2,2012,S,19.73
H2SC02059,"WILSON, ADDISON (JOE) GRAVES",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,1,2012,O,6422.06
H0SC03077,"DUNCAN, JEFF",C00298141,NATIONAL TAXPAYERS UNION CAMPAIGN FUND,1,2012,S,2.61
H0SC04257,"GOWDY, TREY",C00298141,NATIONAL TAXPAYERS UNION CAMPAIGN FUND,1,2012,S,2.61
H0SC05031,"MULVANEY, JOHN MICHAEL 'MICK'",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,2,2012,O,976.0
H0SC05031,"MULVANEY, JOHN MICHAEL 'MICK'",C00298141,NATIONAL TAXPAYERS UNION CAMPAIGN FUND,1,2012,S,2.61
H2SC07066,"RICE, TOM",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,2,2012,S,940.94
H2SC07066,"RICE, TOM",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,175.0
H2SC02042,"CLYBURN, JAMES E",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,10.0
H0SD00054,"NOEM, KRISTI LYNN",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,3,2012,O,18586.34
H0SD00054,"NOEM, KRISTI LYNN",C00160937,SOUTH DAKOTA DEMOCRATIC PARTY,3,2012,O,1178.56
H0SD00054,"NOEM, KRISTI LYNN",C00332296,SUSAN B ANTHONY LIST INC. CANDIDATE FUND,4,2012,S,324.71
H0SD00054,"NOEM, KRISTI LYNN",C90011313,SUSAN B ANTHONY LIST INC,2,2012,S,50.92
H0SD00054,"NOEM, KRISTI LYNN",C90013038,YG NETWORK INC.,1,2012,S,21600.0
H2TN05131,"COOPER, JAMES H.S.",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,10.0
H8TN02069,"DUNCAN, JOHN J REP. JR.",C00298141,NATIONAL TAXPAYERS UNION CAMPAIGN FUND,1,2012,S,2.61
H2TN06030,"BLACKBURN, MARSHA MRS.",C00332296,SUSAN B ANTHONY LIST INC. CANDIDATE FUND,4,2012,S,324.71
H2TN06030,"BLACKBURN, MARSHA MRS.",C90011313,SUSAN B ANTHONY LIST INC,2,2012,S,50.92
H6TN09068,"COHEN, STEPHEN IRA",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H6TN09068,"COHEN, STEPHEN IRA",C90009358,HUMANE SOCIETY LEGISLATIVE FUND,4,2012,S,33.47
H6TN09068,"COHEN, STEPHEN IRA",C90014309,STAND FOR CHILDREN INC.,3,2012,S,3831.06
H0TN03254,"FLEISCHMANN, CHARLES J",C90013236,AMERICAN CONSERVATIVE UNION,1,2012,S,30549.0
H0TN04195,"DESJARLAIS, SCOTT EUGENE",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,1,2012,O,4843.61
H0TN04195,"DESJARLAIS, SCOTT EUGENE",C00167346,TENNESSEE DEMOCRATIC PARTY,1,2012,O,100.0
H0TN04195,"DESJARLAIS, SCOTT EUGENE",C00495028,HOUSE MAJORITY PAC,6,2012,O,298082.55
H0TN04195,"DESJARLAIS, SCOTT EUGENE",C90009358,HUMANE SOCIETY LEGISLATIVE FUND,8,2012,O,198.77
H0TN06257,"BLACK, DIANE L MRS.",C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,3,2012,S,956.49
H0TN06257,"BLACK, DIANE L MRS.",C00332296,SUSAN B ANTHONY LIST INC. CANDIDATE FUND,4,2012,S,324.71
H0TN06257,"BLACK, DIANE L MRS.",C00343459,AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE,2,2012,S,68454.0
H0TN06257,"BLACK, DIANE L MRS.",C00523910,USA PAC,4,2012,O,127300.0
H0TN06257,"BLACK, DIANE L MRS.",C00524082,CITIZENS 4 ETHICS IN GOVERNMENT,13,2012,O,196815.52
H0TN06257,"BLACK, DIANE L MRS.",C90011313,SUSAN B ANTHONY LIST INC,2,2012,S,50.92
H4TX06117,"BARTON, JOE LINUS",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H4TX06117,"BARTON, JOE LINUS",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,3,2012,S,23.22
H4TX06117,"BARTON, JOE LINUS",C90012014,TEXAS ALLIANCE FOR LIFE INC,4,2012,S,145.34
H6TX21012,"SMITH, LAMAR",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H6TX21012,"SMITH, LAMAR",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,6,2012,S,36.56
H6TX21012,"SMITH, LAMAR",C00511055,TEST PAC,6,2012,O,18737.22
H6TX21012,"SMITH, LAMAR",C90012014,TEXAS ALLIANCE FOR LIFE INC,4,2012,S,261.14
H0TX07055,"CULBERSON, JOHN",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H0TX07055,"CULBERSON, JOHN",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,8,2012,S,236.4
H0TX07055,"CULBERSON, JOHN",C90012014,TEXAS ALLIANCE FOR LIFE INC,4,2012,S,134.39
H2TX05121,"HENSARLING, JEB HON.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H2TX05121,"HENSARLING, JEB HON.",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,6,2012,S,36.59
H2TX05121,"HENSARLING, JEB HON.",C90012014,TEXAS ALLIANCE FOR LIFE INC,4,2012,S,50.91
H4TX19102,"NEUGEBAUER, RANDY HONORABLE",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H4TX19102,"NEUGEBAUER, RANDY HONORABLE",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,6,2012,S,36.56
H4TX19102,"NEUGEBAUER, RANDY HONORABLE",C90012014,TEXAS ALLIANCE FOR LIFE INC,3,2012,S,31.61
H2TX26093,"BURGESS, MICHAEL C. DR.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H2TX26093,"BURGESS, MICHAEL C. DR.",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,6,2012,S,36.56
H2TX26093,"BURGESS, MICHAEL C. DR.",C90012014,TEXAS ALLIANCE FOR LIFE INC,4,2012,S,230.25
H2TX31044,"CARTER, JOHN R. REP.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H2TX31044,"CARTER, JOHN R. REP.",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,6,2012,S,36.56
H2TX31044,"CARTER, JOHN R. REP.",C00454942,WILLIAMSON COUNTY REPUBLICAN PARTY FEDERAL PAC,4,2012,S,1124.73
H2TX31044,"CARTER, JOHN R. REP.",C90012014,TEXAS ALLIANCE FOR LIFE INC,4,2012,S,104.29
H4TX04039,"GOHMERT, LOUIE",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H4TX04039,"GOHMERT, LOUIE",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,6,2012,S,36.58
H4TX04039,"GOHMERT, LOUIE",C90012014,TEXAS ALLIANCE FOR LIFE INC,1,2012,S,30.0
H4TX02108,"POE, TED",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H4TX02108,"POE, TED",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,8,2012,S,236.41
H4TX02108,"POE, TED",C90012014,TEXAS ALLIANCE FOR LIFE INC,4,2012,S,73.92
H4TX09095,"GREEN, ALEXANDER",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,10.0
H4TX10093,"MCCAUL, MICHAEL",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H4TX10093,"MCCAUL, MICHAEL",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,8,2012,S,236.39
H4TX10093,"MCCAUL, MICHAEL",C90012014,TEXAS ALLIANCE FOR LIFE INC,4,2012,S,86.37
H4TX19136,"CONAWAY, MICHAEL HONORABLE",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H4TX19136,"CONAWAY, MICHAEL HONORABLE",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,6,2012,S,36.57
H4TX19136,"CONAWAY, MICHAEL HONORABLE",C90012014,TEXAS ALLIANCE FOR LIFE INC,3,2012,S,33.65
H4TX24094,"MARCHANT, KENNY E MR.",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H4TX24094,"MARCHANT, KENNY E MR.",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,6,2012,S,36.56
H4TX24094,"MARCHANT, KENNY E MR.",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,451.4
H4TX24094,"MARCHANT, KENNY E MR.",C90012014,TEXAS ALLIANCE FOR LIFE INC,4,2012,S,289.29
H8TX22107,"OLSON, PETER G",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H8TX22107,"OLSON, PETER G",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,8,2012,S,236.37
H8TX22107,"OLSON, PETER G",C90012014,TEXAS ALLIANCE FOR LIFE INC,4,2012,S,126.63
H0TX17104,"FLORES, BILL",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,2,2012,O,1854.32
H0TX17104,"FLORES, BILL",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H0TX17104,"FLORES, BILL",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,6,2012,S,36.57
H0TX17104,"FLORES, BILL",C90012014,TEXAS ALLIANCE FOR LIFE INC,5,2012,S,167.2
H0TX27061,"FARENTHOLD, RANDOLPH BLAKE",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H0TX27061,"FARENTHOLD, RANDOLPH BLAKE",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,6,2012,S,36.56
H0TX27061,"FARENTHOLD, RANDOLPH BLAKE",C00495028,HOUSE MAJORITY PAC,2,2012,O,7023.22
H0TX27061,"FARENTHOLD, RANDOLPH BLAKE",C90012014,TEXAS ALLIANCE FOR LIFE INC,4,2012,S,82.12
H0TX27061,"FARENTHOLD, RANDOLPH BLAKE",C90014036,ARDA-ROC,1,2012,S,7753.33
H2TX14149,"WEBER, RANDY",C00000935,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,1,2012,O,92995.35
H2TX14149,"WEBER, RANDY",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,4,2012,S,1453.59
H2TX14149,"WEBER, RANDY",C00143743,REPUBLICAN PARTY OF TEXAS,2,2012,S,18512.38
H2TX14149,"WEBER, RANDY",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,13,2012,S,1395.74
H2TX14149,"WEBER, RANDY",C00495028,HOUSE MAJORITY PAC,2,2012,O,62036.5
H2TX14149,"WEBER, RANDY",C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,1,2012,S,29.69
H2TX14149,"WEBER, RANDY",C00525865,GALVESTON COUNTY CONSERVATIVES,1,2012,S,1250.0
H2TX14149,"WEBER, RANDY",C90011289,AMERICANS FOR TAX REFORM,3,2012,S,150000.0
H2TX14149,"WEBER, RANDY",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,175.0
H2TX23124,"GALLEGO, PETE",C00075820,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,17,2012,O,1601279.96
H2TX23124,"GALLEGO, PETE",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H2TX23124,"GALLEGO, PETE",C00252940,LEAGUE OF CONSERVATION VOTERS ACTION FUND,4,2012,S,68.93
H2TX23124,"GALLEGO, PETE",C00483693,SIERRA CLUB INDEPENDENT ACTION,22,2012,S,126566.27
H2TX23124,"GALLEGO, PETE",C00488486,COMMUNICATIONS WORKERS OF AMERICA WORKING VOICES,2,2012,S,9251.75
H2TX23124,"GALLEGO, PETE",C00504530,CONGRESSIONAL LEADERSHIP FUND,11,2012,O,1093935.21
H2TX23124,"GALLEGO, PETE",C00521195,TEXAS AMERICA 21ST CENTURY PAC,1,2012,S,26592.86
H2TX23124,"GALLEGO, PETE",C00531814,ENVIRONMENT AMERICA ACTION FUND,5,2012,S,30012.21
H2TX23124,"GALLEGO, PETE",C90005786,LEAGUE OF CONSERVATION VOTERS INC,3,2012,S,62135.24
H2TX23124,"GALLEGO, PETE",C90013822,A BETTER AMERICA NOW INC.,17,2012,O,26247.28
H2TX23124,"GALLEGO, PETE",C90014317,VOTO LATINO ACTION FUND,2,2012,S,6401.91
H2TX33040,"WILLIAMS, ROGER",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H2TX33040,"WILLIAMS, ROGER",C00211524,TEXAS AND SOUTHWESTERN CATTLE RAISERS ASSOCIATION PAC,1,2012,S,613.88
H2TX33040,"WILLIAMS, ROGER",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,5,2012,S,258.04
H2TX33040,"WILLIAMS, ROGER",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,175.0
H2TX33073,"VEASEY, MARC ALLISON",C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,2,2012,S,150100.0
H2TX33073,"VEASEY, MARC ALLISON",C00488742,NATIONAL ASSOCIATION OF REALTORS CONGRESSIONAL FUND,4,2012,S,108988.0
H2TX03118,"JOHNSON, SAMUEL ROBERT",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H2TX03118,"JOHNSON, SAMUEL ROBERT",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,6,2012,S,36.59
H2TX03118,"JOHNSON, SAMUEL ROBERT",C90012014,TEXAS ALLIANCE FOR LIFE INC,4,2012,S,122.28
H6TX22143,"STOCKMAN, STEVE",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H6TX22143,"STOCKMAN, STEVE",C00278101,"GUN OWNERS OF AMERICA, INC. POLITICAL VICTORY FUND",2,2012,S,3408.49
H6TX22143,"STOCKMAN, STEVE",C00295527,CITIZENS UNITED POLITICAL VICTORY FUND,1,2012,S,20933.5
H6TX22143,"STOCKMAN, STEVE",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,4,2012,S,17.48
H6TX22143,"STOCKMAN, STEVE",C00508002,"ENDORSE LIBERTY, INC",5,2012,S,1900.75
H6TX22143,"STOCKMAN, STEVE",C90011685,THE 60 PLUS ASSOCIATION,1,2012,S,175.0
H6TX22143,"STOCKMAN, STEVE",C90011693,"GUN OWNERS OF AMERICA, INC.",3,2012,S,20239.9
H4TX10028,"DOGGETT, LLOYD",C00135368,SIERRA CLUB POLITICAL COMMITTEE,2,2012,S,310.0
H4TX13014,"THORNBERRY, MAC",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H4TX13014,"THORNBERRY, MAC",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,3,2012,S,23.21
H4TX13014,"THORNBERRY, MAC",C90012014,TEXAS ALLIANCE FOR LIFE INC,3,2012,S,32.25
H2TX03126,"SESSIONS, PETE",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H2TX03126,"SESSIONS, PETE",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,6,2012,S,36.56
H2TX03126,"SESSIONS, PETE",C90012014,TEXAS ALLIANCE FOR LIFE INC,4,2012,S,68.91
H6TX08100,"BRADY, KEVIN",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H6TX08100,"BRADY, KEVIN",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,6,2012,S,36.57
H6TX08100,"BRADY, KEVIN",C00488403,TEXAS TEA PARTY PATRIOTS PAC,3,2012,S,167.12
H6TX08100,"BRADY, KEVIN",C90012014,TEXAS ALLIANCE FOR LIFE INC,4,2012,S,115.88
H6TX12060,"GRANGER, KAY",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H2TX00015,"JOHNSON, EDDIE BERNICE",C00135368,SIERRA CLUB POLITICAL COMMITTEE,1,2012,S,10.0
H0TX04037,"HALL, RALPH MOODY",C00111278,NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE,1,2012,S,1.23
H0TX04037,"HALL, RALPH MOODY",C00419242,TEXAS RIGHT TO LIFE POLITICAL ACTION C,6,2012,S,36.59
H0TX04037,"HALL, RALPH MOODY",C00502849,CAMPAIGN FOR PRIMARY ACCOUNTABILITY INC,8,2012,O,167370.8
H0TX04037,"HALL, RALPH MOODY",C90012014,TEXAS ALLIANCE FOR LIFE INC,4,2012,S,97.7
H0UT02096,"MATHESON, JAMES D",C00075820,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,24,2012,O,1289282.06
H0UT02096,"MATHESON, JAMES D",C00122101,SAFARI CLUB INTERNATIONAL PAC (SCI-PAC),2,2012,S,13079.86
H0UT02096,"MATHESON, JAMES D",C00140061,NATIONAL EMERGENCY MEDICINE POLITICAL ACTION COMMITTEE,1,2012,S,48134.65
H0UT02096,"MATHESON, JAMES D",C00196246,AMERICAN ACADEMY OF OPHTHALMOLOGY INC POLITICAL COMMITTEE (OPHTHPAC),1,2012,S,48036.9
H0UT02096,"MATHESON, JAMES D",C00343137,POLITICAL ACTION COMMITTEE OF THE AMERICAN ASSOCIATION OF ORTHOPAEDIC SURGEONS,1,2012,S,75000.0
H0UT02096,"MATHESON, JAMES D",C00413955,AMERICAN ASSOCIATION OF NEUROLOGICAL SURGEONS POLITICAL ACTION COMMITTEE (NEUROSURGERYPAC),1,2012,S,24465.45
H0UT02096,"MATHESON, JAMES D",C00499020,FREEDOMWORKS FOR AMERICA,6,2012,O,110272.31
H0UT02096,"MATHESON, JAMES D",C00519785,IT'S NOW OR NEVER INC,4,2012,O,5127.11
H0UT02096,"MATHESON, JAMES D",C00528588,RESTORE UTAH PAC,2,2012,O,33.4
H0UT02096,"MATHESON, JAMES D",C90011230,AMERICAN ACTION NETWORK INC,1,2012,O,16930.0
H0UT02096,"MATHESON, JAMES D",C90013145,US CHAMBER OF COMMERCE,2,2012,S,202112.0
H0UT02096,"MATHESON, JAMES D",C90013301,NATIONAL RIFLE ASSOCIATION INSTITUTE FOR LEGISLATIVE ACTION,1,2012,S,4658.0
